              MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2    MERRA2
                   T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         T         U         U         U         U         U         U
                90 S      90 S      90 S      90 S      90 S      90 S      80 S      80 S      80 S      80 S      80 S      80 S      50 S      50 S      50 S      50 S      50 S      50 S      60 S      60 S      60 S      60 S      60 S      60 S
             150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa   150 hPa   100 hPa    70 hPa    50 hPa    30 hPa    10 hPa
      Date       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)       (K)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)     (m/s)
---------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- --------- ---------
2002-12-09    231.05    234.15    235.58    236.66    237.26    246.86    229.91    232.31    233.95    235.22    236.35    246.40    218.24    216.95    218.40    221.34    224.82    238.86     16.69     12.15      7.13      2.77     -2.72    -11.87
2002-12-10    231.11    233.67    235.24    236.59    237.06    246.80    230.08    232.77    234.17    235.25    236.27    246.34    218.15    217.02    218.24    221.34    224.87    238.77     17.08     13.13      8.42      3.99     -1.60    -11.50
2002-12-11    231.10    233.56    234.82    235.97    236.78    246.69    230.08    232.62    233.89    235.06    236.03    246.42    218.34    217.27    218.54    221.57    224.86    238.77     16.48     12.41      7.62      3.23     -1.86    -11.40
2002-12-12    231.30    233.10    234.24    235.63    236.58    246.61    230.10    232.05    233.38    234.84    235.91    246.16    218.47    217.29    218.64    221.53    224.97    238.73     16.66     12.14      7.30      2.98     -2.12    -12.11
2002-12-13    231.90    232.90    234.03    235.40    236.74    246.54    230.31    231.87    233.28    234.74    235.96    245.97    220.06    218.40    219.35    221.80    225.10    239.09     14.30     10.90      6.71      2.42     -3.14    -11.97
2002-12-14    231.88    232.89    233.87    235.20    236.55    246.84    230.70    231.77    233.17    234.58    235.74    246.19    219.79    218.42    219.63    222.02    225.25    239.05     12.27      8.55      4.74      0.66     -4.27    -13.13
2002-12-15    231.97    232.86    233.93    235.37    236.39    247.02    230.94    231.91    233.29    234.80    236.10    246.57    219.23    218.14    219.48    221.88    225.08    239.53     13.22      8.72      4.60      1.05     -4.13    -13.47
2002-12-16    231.16    232.38    233.97    235.75    236.49    247.14    230.77    231.92    233.27    234.83    236.14    246.66    218.89    218.34    219.49    221.91    225.12    239.67     14.21      9.30      4.49      0.92     -4.11    -12.70
2002-12-17    230.34    231.81    233.81    235.52    236.62    247.72    230.33    231.74    233.16    234.89    236.24    247.06    218.36    217.99    219.18    221.85    225.15    239.76     15.34     10.06      5.20      1.31     -3.93    -12.39
2002-12-18    229.46    231.22    233.33    235.12    235.99    247.57    229.58    231.26    232.77    234.68    236.03    246.89    218.66    217.54    219.02    221.94    225.24    239.69     14.35      9.58      5.13      1.13     -4.34    -12.48
2002-12-19    228.96    230.92    232.91    234.43    236.05    247.31    228.83    230.81    232.54    234.26    235.74    246.57    219.51    217.61    219.22    222.00    225.25    239.60     13.66      9.26      4.66      0.96     -4.37    -12.65
2002-12-20    229.33    231.21    232.95    234.17    235.84    247.12    228.55    230.73    232.33    233.96    235.75    246.62    219.21    217.83    219.34    221.97    225.32    239.48     13.07      9.42      4.77      0.83     -4.49    -12.62
2002-12-21    228.59    230.87    232.89    234.31    235.96    247.28    228.98    230.67    232.20    233.85    235.71    246.63    219.10    217.92    219.43    222.12    225.57    239.33     12.56      8.79      4.59      0.71     -4.53    -12.70
2002-12-22    229.23    231.16    232.95    234.39    235.78    247.05    229.37    230.64    232.12    233.76    235.61    246.75    219.45    218.23    219.59    222.14    225.67    239.45     12.58      7.95      3.81      0.04     -5.18    -12.94
2002-12-23    230.33    231.43    232.80    234.50    235.64    247.24    229.89    230.67    232.07    233.64    235.42    246.85    219.83    218.69    219.91    222.25    225.73    239.25     11.29      7.13      3.14     -0.31     -5.40    -13.20
2002-12-24    230.72    231.71    233.09    234.56    235.76    247.60    230.27    230.92    232.30    233.73    235.32    246.93    220.26    218.92    219.99    222.41    225.73    239.35      8.77      5.34      2.34     -0.95     -5.69    -13.31
2002-12-25    231.45    232.00    233.47    234.83    236.30    247.28    230.43    231.05    232.65    234.13    235.55    247.32    219.36    218.55    219.66    222.06    225.48    239.07     11.28      7.42      3.52     -0.04     -5.48    -13.30
2002-12-26    231.56    231.76    233.04    234.73    235.95    247.54    229.95    231.04    232.75    234.09    235.35    247.37    219.87    218.33    219.64    222.11    225.52    239.42     12.84      8.66      4.42      0.78     -4.82    -13.18
2002-12-27    230.69    230.90    232.44    234.49    235.67    247.63    229.61    230.87    232.56    233.86    235.13    247.28    219.75    218.46    219.70    222.08    225.61    239.27     12.45      8.45      4.25      0.73     -4.31    -13.30
2002-12-28    230.89    231.31    232.75    234.21    235.82    247.55    229.80    230.95    232.78    234.09    235.24    247.31    220.05    218.59    219.71    222.04    225.67    239.38     12.47      8.44      4.63      1.07     -3.83    -13.00
2002-12-29    231.12    231.56    232.90    234.13    235.71    248.01    229.91    231.01    232.64    233.96    235.40    247.37    220.31    218.98    219.76    222.05    225.86    239.42     10.73      8.50      5.01      1.49     -3.43    -12.43
2002-12-30    230.44    231.34    232.68    233.95    235.61    247.14    229.29    230.67    232.45    233.82    235.21    246.91    220.21    219.08    219.87    222.12    226.03    239.24     10.48      8.19      4.74      1.21     -3.63    -12.27
2002-12-31    229.28    231.00    232.69    233.67    235.18    247.62    229.20    230.43    232.22    233.61    235.12    247.01    219.61    219.24    219.96    222.26    226.09    239.41     10.49      7.50      4.31      0.97     -3.63    -11.99
2003-01-01    228.53    230.65    232.48    233.47    235.21    248.01    228.95    230.25    232.20    233.61    235.11    247.22    219.68    219.19    220.28    222.49    226.20    239.41     10.43      7.25      4.05      0.84     -3.49    -12.30
2003-01-02    228.77    230.37    232.52    233.83    235.34    247.46    228.82    230.24    232.28    233.70    234.93    247.23    220.57    219.54    220.78    223.02    226.31    239.52      8.82      6.18      3.09      0.15     -3.82    -12.29
2003-01-03    228.75    230.84    232.99    234.22    235.45    247.30    228.77    230.27    232.30    233.77    234.97    247.28    220.19    219.45    220.86    223.05    226.46    239.63      8.20      5.81      2.92      0.04     -4.23    -11.59
2003-01-04    228.87    230.62    232.91    234.15    235.67    247.45    228.60    230.15    232.32    233.73    234.90    247.33    220.04    219.41    220.59    223.00    226.41    239.90      9.00      6.14      3.30      0.36     -4.03    -11.94
2003-01-05    228.88    230.36    233.13    234.45    235.48    247.35    228.21    230.12    232.44    233.82    234.84    247.59    220.05    219.02    220.37    222.88    226.34    239.98      9.57      6.59      3.74      0.89     -3.58    -11.38
2003-01-06    228.91    230.31    233.10    234.70    235.41    247.48    228.08    230.00    232.35    233.86    234.92    247.72    219.93    219.01    220.33    222.71    226.37    240.17      9.93      7.17      3.95      0.94     -3.70    -11.43
2003-01-07    228.33    229.99    232.69    234.48    235.74    247.42    228.00    229.79    232.22    233.86    235.02    247.80    219.64    219.23    220.32    222.66    226.34    240.44     10.39      7.58      4.21      1.05     -3.80    -11.29
2003-01-08    227.62    229.92    232.32    234.32    235.73    247.53    227.90    229.75    232.20    233.81    234.88    247.76    219.95    219.29    220.41    222.68    226.49    240.37      9.81      7.61      4.47      1.27     -3.43    -10.71
2003-01-09    227.38    230.32    232.70    234.51    235.51    248.03    228.34    229.90    232.33    233.79    234.78    247.75    220.22    219.85    220.67    222.66    226.55    240.41      9.05      6.78      3.73      1.09     -3.66    -10.61
2003-01-10    228.28    230.54    233.08    234.58    235.26    247.38    228.57    229.97    232.34    233.93    234.86    247.80    220.02    219.63    220.41    222.59    226.63    240.25      9.13      6.86      3.84      0.93     -3.61    -10.77
2003-01-11    228.89    231.24    233.59    234.79    235.33    247.67    228.60    230.12    232.45    233.95    234.76    247.61    219.96    219.54    220.22    222.50    226.51    240.35      9.81      7.48      4.31      0.99     -3.20    -11.04
2003-01-12    229.48    231.46    233.69    234.84    234.81    247.66    228.56    229.98    232.27    233.85    234.68    247.51    220.42    219.75    220.32    222.54    226.63    240.44      8.60      6.99      4.07      0.86     -3.46    -10.30
2003-01-13    229.48    231.38    233.50    234.70    234.62    247.85    228.46    230.03    232.30    233.84    234.51    247.50    220.38    219.69    220.32    222.58    226.45    240.37      9.60      7.37      4.14      1.23     -3.20     -9.97
2003-01-14    228.86    231.04    233.14    234.56    234.90    247.76    228.77    229.89    231.99    233.70    234.69    247.33    221.22    219.96    220.42    222.61    226.43    240.24      9.51      6.88      3.99      0.74     -3.23    -10.20
2003-01-15    227.87    230.79    232.90    234.48    234.84    248.23    228.84    229.85    231.91    233.55    234.61    247.20    220.98    220.14    220.49    222.54    226.38    240.05      9.13      6.67      4.05      1.12     -3.15     -9.73
2003-01-16    227.17    230.01    232.31    233.96    234.78    247.24    228.32    229.43    231.71    233.41    234.36    246.76    221.18    220.20    220.43    222.37    226.41    239.80      8.54      6.74      3.92      1.20     -3.17    -10.20
2003-01-17    228.03    229.82    232.30    233.85    234.52    246.97    228.00    229.24    231.49    233.09    234.16    246.29    222.05    220.00    220.25    222.31    226.30    240.03      9.71      6.62      3.46      0.37     -3.87    -10.68
2003-01-18    228.44    229.47    232.35    233.51    233.63    246.29    227.07    228.52    230.97    232.62    233.70    245.92    221.76    219.78    220.26    222.54    226.33    240.03      7.97      5.81      3.09     -0.09     -4.35    -10.70
2003-01-19    225.95    227.57    230.77    232.70    233.25    245.54    226.21    227.75    230.36    232.20    233.26    245.53    221.81    219.85    220.45    222.61    226.35    240.16      7.57      5.05      2.38     -0.73     -4.86    -10.75
2003-01-20    222.68    225.64    229.69    232.43    232.87    245.34    226.09    227.59    230.12    231.88    232.92    245.43    222.35    219.82    220.15    222.38    226.20    239.95      7.43      5.01      1.74     -1.21     -5.18    -11.12
2003-01-21    223.78    225.79    228.78    231.77    232.90    244.83    226.40    227.54    229.94    231.66    232.77    245.16    222.29    219.73    220.01    222.33    226.07    239.86      7.76      5.05      2.04     -1.09     -4.98    -10.94
2003-01-22    227.37    227.67    229.41    231.87    232.87    244.80    227.14    228.20    230.31    232.05    233.02    245.16    221.54    218.96    219.80    221.97    225.79    239.83      8.61      6.53      3.10      0.04     -3.98    -10.31
2003-01-23    229.24    229.40    230.76    232.44    232.96    245.02    228.39    228.62    230.38    232.31    233.23    245.17    221.32    218.47    219.53    221.78    225.63    239.74      9.85      7.35      4.02      0.94     -3.40     -9.77
2003-01-24    229.77    230.36    231.68    232.69    233.17    244.76    228.82    228.98    230.68    232.38    233.18    244.99    221.64    218.78    219.36    221.55    225.66    239.49     10.48      7.50      4.28      1.05     -3.36     -9.28
2003-01-25    230.40    230.63    231.84    232.73    233.31    244.56    228.72    229.03    230.77    232.34    233.09    244.88    222.06    218.86    219.40    221.62    225.80    239.44     10.47      7.88      4.22      1.19     -2.80     -9.00
2003-01-26    230.03    230.57    232.16    232.96    232.96    244.95    228.52    229.29    230.85    232.27    233.02    244.91    221.94    219.39    219.63    221.71    225.82    239.32     10.40      7.60      4.41      1.64     -2.42     -8.60
2003-01-27    230.32    230.91    232.01    233.18    232.92    244.50    229.03    229.49    231.08    232.21    232.65    244.69    221.86    219.68    219.82    221.82    225.90    239.15      9.43      6.27      3.95      1.23     -2.73     -8.07
2003-01-28    231.11    231.37    232.51    233.64    233.16    244.06    229.58    229.84    231.31    232.41    232.80    244.29    221.75    219.34    219.68    221.79    225.73    239.17      9.70      6.80      4.23      1.42     -2.21     -7.66
